benchmark,scenario,noise_ratio,samples_per_client,num_clients,seed,method,exact_recovery,term_precision,term_recall,test_nmse,train_mse,spurious_accepted,exception_recovered,runtime_seconds,communication_bytes,search_evaluations,discovered_terms,expression,stop_reason
base,complementary,0.1,300,4,9018,centralized-residual-counterexample-gp,0.0,0.0,0.0,0.0030953881334846874,0.12400239411293981,0.0,1.0,0.9545944120000058,0,1562,"expr:add(sin(x1),sin(x2));expr:add(square(x3),square(x3));expr:add(x1,x1);expr:sin(add(cos(x3),sin(x1)))",0.5205 + 0.9226*(sin(x1)+sin(x2)) + 0.1495*((x3)^2+(x3)^2) + 0.9302*(x1+x1) - 0.8677*sin((cos(x3)+sin(x1))),generation budget reached
base,complementary,0.1,300,4,9019,fedfalsify-v05,1.0,1.0,1.0,2.1166105320412297e-05,0.08920577413243448,0.0,1.0,0.3017928560002474,237875,5,sin(x2);x1;x3^2,0.008759 + 2.009·x₁ + 0.4959·x₃² + 0.9954·sin(x₂),target federated MSE reached; no replacement passed the federated certificate
base,complementary,0.1,300,4,9019,centralized-tree-gp,0.0,0.0,0.0,0.0004194331481264197,0.09620247343926816,0.0,1.0,0.8983657680000761,0,1564,"expr:add(sin(x1),square(x3));expr:add(sin(x2),x1);expr:add(square(x3),x1);expr:sin(add(sin(x1),sin(x1)))",0.0008284 - 0.4679*(sin(x1)+(x3)^2) + 1.022*(sin(x2)+x1) + 0.9697*((x3)^2+x1) + 0.4185*sin((sin(x1)+sin(x1))),generation budget reached
base,complementary,0.1,300,4,9019,federated-tree-gp-style,0.0,0.0,0.0,0.0004194331481264337,0.09620247343926816,0.0,1.0,1.5375176489997102,606208,1564,"expr:add(sin(x1),square(x3));expr:add(sin(x2),x1);expr:add(square(x3),x1);expr:sin(add(sin(x1),sin(x1)))",0.0008284 - 0.4679*(sin(x1)+(x3)^2) + 1.022*(sin(x2)+x1) + 0.9697*((x3)^2+x1) + 0.4185*sin((sin(x1)+sin(x1))),generation budget reached
base,complementary,0.1,300,4,9019,centralized-residual-counterexample-gp,0.0,0.0,0.0,2.1166105324246876e-05,0.08920577413243448,0.0,1.0,1.4938727600001585,0,1577,"expr:add(sin(x2),x1);expr:add(square(x3),x1);expr:square(add(x3,x3))",0.008759 + 0.9954*(sin(x2)+x1) + 1.013*((x3)^2+x1) - 0.1293*((x3+x3))^2,generation budget reached
base,complementary,0.1,300,4,9020,fedfalsify-v05,1.0,1.0,1.0,1.0722498769179829e-05,0.08774283696341105,0.0,1.0,0.707653548000053,563533,5,sin(x2);x1;x3^2,0.00215 + 2.002·x₁ + 0.4963·x₃² + 0.9893·sin(x₂),target federated MSE reached; no replacement passed the federated certificate
base,complementary,0.1,300,4,9020,centralized-tree-gp,0.0,0.0,0.0,0.003922278722386611,0.12410986500197799,0.0,1.0,1.4812444720000713,0,1606,"expr:add(sin(x2),x1);expr:add(x1,x1);expr:cos(mul(square(x3),square(x3)));expr:mul(square(x3),square(x3))",0.4656 + 1.003*(sin(x2)+x1) + 0.5015*(x1+x1) - 0.2435*cos(((x3)^2*(x3)^2)) + 0.08545*((x3)^2*(x3)^2),generation budget reached
base,complementary,0.1,300,4,9020,federated-tree-gp-style,0.0,0.0,0.0,0.0039222787223866015,0.12410986500197796,0.0,1.0,1.3355441210005665,648064,1606,"expr:add(sin(x2),x1);expr:add(x1,x1);expr:cos(mul(square(x3),square(x3)));expr:mul(square(x3),square(x3))",0.4656 + 1.003*(sin(x2)+x1) + 0.5015*(x1+x1) - 0.2435*cos(((x3)^2*(x3)^2)) + 0.08545*((x3)^2*(x3)^2),generation budget reached
base,complementary,0.1,300,4,9020,centralized-residual-counterexample-gp,0.0,0.0,0.0,0.014854909820835531,0.14851788392160126,0.0,1.0,0.8835579930000677,0,1555,"expr:add(square(x3),x2);expr:add(x1,x1);expr:sin(add(sin(x2),x1));expr:sin(add(x2,x2))",0.01919 + 0.4766*((x3)^2+x2) + 0.9862*(x1+x1) + 0.04743*sin((sin(x2)+x1)) + 0.361*sin((x2+x2)),generation budget reached
base,spurious,0.03,300,4,9016,fedfalsify-v05,1.0,1.0,1.0,8.186961974219918e-06,0.007949209965036862,0.0,1.0,0.3142963919999602,238535,5,sin(x2);x1;x3^2,0.003441 + 2.006·x₁ + 0.4993·x₃² + 0.9992·sin(x₂),target federated MSE reached; no replacement passed the federated certificate
base,spurious,0.03,300,4,9016,centralized-tree-gp,0.0,0.25,0.3333333333333333,0.000882900370639132,0.012392905425168967,1.0,1.0,0.8852889670006334,0,1570,"expr:add(cos(x3),x1);expr:add(square(x3),x1);expr:square(add(square(x3),x4));sin(x2)",-1.018 + 1.089*(cos(x3)+x1) + 0.9184*((x3)^2+x1) + 0.9993*sin(x2) - 0.009888*(((x3)^2+x4))^2,generation budget reached
base,spurious,0.03,300,4,9016,federated-tree-gp-style,0.0,0.25,0.3333333333333333,0.0008829003706391337,0.012392905425168965,1.0,1.0,1.1082789409992984,616960,1570,"expr:add(cos(x3),x1);expr:add(square(x3),x1);expr:square(add(square(x3),x4));sin(x2)",-1.018 + 1.089*(cos(x3)+x1) + 0.9184*((x3)^2+x1) + 0.9993*sin(x2) - 0.009888*(((x3)^2+x4))^2,generation budget reached
base,spurious,0.03,300,4,9016,centralized-residual-counterexample-gp,0.0,0.25,0.3333333333333333,0.000882900370639132,0.012392905425168967,1.0,1.0,0.9054561040002227,0,1571,"expr:add(cos(x3),x1);expr:add(square(x3),x1);expr:square(add(square(x3),x4));sin(x2)",-1.018 + 1.089*(cos(x3)+x1) + 0.9184*((x3)^2+x1) + 0.9993*sin(x2) - 0.009888*(((x3)^2+x4))^2,generation budget reached
base,spurious,0.03,300,4,9017,fedfalsify-v05,1.0,1.0,1.0,2.510973600125106e-06,0.008392874670315973,0.0,1.0,0.2974026009997033,238219,5,sin(x2);x1;x3^2,-0.002663 + 1.999·x₁ + 0.4995·x₃² + 0.994·sin(x₂),target federated MSE reached; no replacement passed the federated certificate
base,spurious,0.03,300,4,9017,centralized-tree-gp,0.0,0.0,0.0,7.612274756125469e-06,0.008364421735458203,0.0,1.0,0.877988625999933,0,1596,"expr:add(sin(x1),square(x3));expr:add(sin(x1),x1);expr:add(sin(x2),x1);expr:add(x1,x1)",-0.002337 + 0.4996*(sin(x1)+(x3)^2) - 0.4831*(sin(x1)+x1) + 0.9943*(sin(x2)+x1) + 0.7399*(x1+x1),generation budget reached
base,spurious,0.03,300,4,9017,federated-tree-gp-style,0.0,0.0,0.0,7.6122747561388485e-06,0.008364421735458205,0.0,1.0,1.114493611999933,631488,1596,"expr:add(sin(x1),square(x3));expr:add(sin(x1),x1);expr:add(sin(x2),x1);expr:add(x1,x1)",-0.002337 + 0.4996*(sin(x1)+(x3)^2) - 0.4831*(sin(x1)+x1) + 0.9943*(sin(x2)+x1) + 0.7399*(x1+x1),generation budget reached
base,spurious,0.03,300,4,9017,centralized-residual-counterexample-gp,0.0,0.0,0.0,7.612274756125469e-06,0.008364421735458203,0.0,1.0,0.9118539760002022,0,1590,"expr:add(sin(x1),square(x3));expr:add(sin(x1),x1);expr:add(sin(x2),x1);expr:add(x1,x1)",-0.002337 + 0.4996*(sin(x1)+(x3)^2) - 0.4831*(sin(x1)+x1) + 0.9943*(sin(x2)+x1) + 0.7399*(x1+x1),generation budget reached
base,spurious,0.03,300,4,9018,fedfalsify-v05,1.0,1.0,1.0,6.958809220920935e-06,0.008631517321624186,0.0,1.0,0.3147132230005809,238304,5,sin(x2);x1;x3^2,-0.01089 + 1.998·x₁ + 0.5047·x₃² + 1.001·sin(x₂),target federated MSE reached; no replacement passed the federated certificate
base,spurious,0.03,300,4,9018,centralized-tree-gp,0.0,0.25,0.3333333333333333,0.0055940148590801686,0.059572216386451694,1.0,1.0,0.8517764850003005,0,1587,"expr:add(sin(x2),x1);expr:cos(mul(cos(x1),square(x3)));expr:square(add(cos(x4),square(x3)));x1",0.4151 + 0.9976*(sin(x2)+x1) - 0.2409*cos((cos(x1)*(x3)^2)) + 0.07067*((cos(x4)+(x3)^2))^2 + 0.9995*x1,generation budget reached
base,spurious,0.03,300,4,9018,federated-tree-gp-style,0.0,0.25,0.3333333333333333,0.005594014859080194,0.059572216386451694,1.0,1.0,1.5114100040000267,611392,1587,"expr:add(sin(x2),x1);expr:cos(mul(cos(x1),square(x3)));expr:square(add(cos(x4),square(x3)));x1",0.4151 + 0.9976*(sin(x2)+x1) - 0.2409*cos((cos(x1)*(x3)^2)) + 0.07067*((cos(x4)+(x3)^2))^2 + 0.9995*x1,generation budget reached
base,spurious,0.03,300,4,9018,centralized-residual-counterexample-gp,0.0,0.6666666666666666,0.6666666666666666,6.958809218542432e-06,0.008631517321624186,0.0,1.0,1.4414075709992176,0,1613,"expr:add(sin(x2),x1);x1;x3^2",-0.01089 + 1.001*(sin(x2)+x1) + 0.5047*(x3)^2 + 0.9966*x1,generation budget reached
base,spurious,0.03,300,4,9019,fedfalsify-v05,1.0,1.0,1.0,4.2337141943203627e-07,0.007945831967746755,0.0,1.0,0.4287758849995953,238507,5,sin(x2);x1;x3^2,0.0008947 + 2·x₁ + 0.4998·x₃² + 1.003·sin(x₂),target federated MSE reached; no replacement passed the federated certificate
base,spurious,0.03,300,4,9019,centralized-tree-gp,0.0,0.3333333333333333,0.3333333333333333,4.233714206622643e-07,0.00794583196774676,0.0,1.0,1.3680951739997909,0,1571,"expr:add(sin(x2),x1);expr:add(square(x3),x1);x1",0.0008947 + 1.003*(sin(x2)+x1) + 0.4998*((x3)^2+x1) + 0.4968*x1,generation budget reached
base,spurious,0.03,300,4,9019,federated-tree-gp-style,0.0,0.3333333333333333,0.3333333333333333,4.233714206604205e-07,0.007945831967746756,0.0,1.0,1.3506827869996414,618112,1571,"expr:add(sin(x2),x1);expr:add(square(x3),x1);x1",0.0008947 + 1.003*(sin(x2)+x1) + 0.4998*((x3)^2+x1) + 0.4968*x1,generation budget reached
base,spurious,0.03,300,4,9019,centralized-residual-counterexample-gp,0.0,0.3333333333333333,0.3333333333333333,4.233714206622643e-07,0.00794583196774676,0.0,1.0,0.8660492409999279,0,1571,"expr:add(sin(x2),x1);expr:add(square(x3),x1);x1",0.0008947 + 1.003*(sin(x2)+x1) + 0.4998*((x3)^2+x1) + 0.4968*x1,generation budget reached
base,spurious,0.03,300,4,9020,fedfalsify-v05,1.0,1.0,1.0,2.595268403238369e-07,0.008373364043158199,0.0,1.0,0.2991981709992615,238057,5,sin(x2);x1;x3^2,-0.0004092 + 2·x₁ + 0.4995·x₃² + 1.001·sin(x₂),target federated MSE reached; no replacement passed the federated certificate
base,spurious,0.03,300,4,9020,centralized-tree-gp,0.0,0.6666666666666666,0.6666666666666666,2.5952684127449736e-07,0.008373364043158195,0.0,1.0,0.8511388269998861,0,1602,"expr:add(sin(x2),x1);x1;x3^2",-0.0004092 + 1.001*(sin(x2)+x1) + 0.4995*(x3*x3) + 0.9992*x1,generation budget reached
base,spurious,0.03,300,4,9020,federated-tree-gp-style,0.0,0.6666666666666666,0.6666666666666666,2.595268412747743e-07,0.008373364043158199,0.0,1.0,1.1113299829994503,655040,1602,"expr:add(sin(x2),x1);x1;x3^2",-0.0004092 + 1.001*(sin(x2)+x1) + 0.4995*(x3*x3) + 0.9992*x1,generation budget reached
base,spurious,0.03,300,4,9020,centralized-residual-counterexample-gp,0.0,0.6666666666666666,0.6666666666666666,2.5952684127449736e-07,0.008373364043158195,0.0,1.0,0.770403881000675,0,1510,"expr:add(sin(x2),x1);x1;x3^2",-0.0004092 + 1.001*(sin(x2)+x1) + 0.4995*(x3*x3) + 0.9992*x1,generation budget reached
base,spurious,0.1,300,4,9016,fedfalsify-v05,1.0,1.0,1.0,9.096624431192786e-05,0.08832455516707624,0.0,1.0,0.3025327469995318,237915,5,sin(x2);x1;x3^2,0.01147 + 2.02·x₁ + 0.4976·x₃² + 0.9974·sin(x₂),target federated MSE reached; no replacement passed the federated certificate
base,spurious,0.1,300,4,9016,centralized-tree-gp,0.0,0.25,0.3333333333333333,0.00012181099501623382,0.08828121895567172,0.0,1.0,0.8066475360001277,0,1589,"expr:add(sin(x1),x1);expr:add(sin(x2),x1);expr:add(square(x3),square(x3));x1",0.0106 - 0.02027*(sin(x1)+x1) + 0.9974*(sin(x2)+x1) + 0.2489*((x3)^2+(x3)^2) + 1.052*x1,generation budget reached
base,spurious,0.1,300,4,9016,federated-tree-gp-style,0.0,0.25,0.3333333333333333,0.00012181099501625934,0.0882812189556717,0.0,1.0,1.0475720960002946,620608,1589,"expr:add(sin(x1),x1);expr:add(sin(x2),x1);expr:add(square(x3),square(x3));x1",0.0106 - 0.02027*(sin(x1)+x1) + 0.9974*(sin(x2)+x1) + 0.2489*((x3)^2+(x3)^2) + 1.052*x1,generation budget reached
base,spurious,0.1,300,4,9016,centralized-residual-counterexample-gp,0.0,0.25,0.3333333333333333,9.744794541522631e-05,0.08818491497907059,0.0,1.0,0.8466760900000736,0,1565,"expr:add(sin(x2),x1);expr:add(square(x3),x3);expr:add(x1,x1);x3^2",0.01091 + 0.9967*(sin(x2)+x1) + 0.01008*((x3)^2+x3) + 0.5109*(x1+x1) + 0.4878*(x3*x3),generation budget reached
base,spurious,0.1,300,4,9017,fedfalsify-v05,1.0,1.0,1.0,2.7899706574015305e-05,0.09325416300351082,0.0,1.0,0.308629072000258,237754,5,sin(x2);x1;x3^2,-0.008877 + 1.997·x₁ + 0.4984·x₃² + 0.9801·sin(x₂),target federated MSE reached; no replacement passed the federated certificate
base,spurious,0.1,300,4,9017,centralized-tree-gp,0.0,0.0,0.0,0.0006675490815170026,0.09539027151559132,0.0,1.0,0.8727938050005832,0,1590,"expr:add(cos(x3),sin(x1));expr:add(sin(x1),x1);expr:add(sin(x2),sin(x2));expr:cos(add(x3,x3))",1.507 - 1.749*(cos(x3)+sin(x1)) + 1.914*(sin(x1)+x1) + 0.492*(sin(x2)+sin(x2)) + 0.2524*cos((x3+x3)),generation budget reached
base,spurious,0.1,300,4,9017,federated-tree-gp-style,0.0,0.0,0.0,0.0006675490815170372,0.09539027151559132,0.0,1.0,1.2221166460003587,632128,1590,"expr:add(cos(x3),sin(x1));expr:add(sin(x1),x1);expr:add(sin(x2),sin(x2));expr:cos(add(x3,x3))",1.507 - 1.749*(cos(x3)+sin(x1)) + 1.914*(sin(x1)+x1) + 0.492*(sin(x2)+sin(x2)) + 0.2524*cos((x3+x3)),generation budget reached
base,spurious,0.1,300,4,9017,centralized-residual-counterexample-gp,0.0,0.0,0.0,0.000291960693018665,0.09598049260038448,0.0,1.0,1.569472825000048,0,1614,"expr:add(cos(x3),cos(x3));expr:add(sin(x2),x1);expr:add(x1,x1);expr:square(mul(cos(x3),x3))",1.229 - 0.6674*(cos(x3)+cos(x3)) + 0.9781*(sin(x2)+x1) + 0.509*(x1+x1) + 0.1957*((cos(x3)*x3))^2,generation budget reached
base,spurious,0.1,300,4,9018,fedfalsify-v05,1.0,1.0,1.0,7.73201024354438e-05,0.09590574801804652,0.0,1.0,0.46542538199992123,237672,5,sin(x2);x1;x3^2,-0.03628 + 1.992·x₁ + 0.5157·x₃² + 1.003·sin(x₂),target federated MSE reached; no replacement passed the federated certificate
base,spurious,0.1,300,4,9018,centralized-tree-gp,0.0,0.0,0.0,0.001387016376939171,0.10473610898112024,0.0,1.0,1.4073504970001522,0,1601,"expr:add(cos(x3),square(x1));expr:add(sin(x1),square(x3));expr:add(sin(x2),x1);expr:add(square(x1),x1)",0.8166 - 0.9041*(cos(x3)+(x1)^2) + 0.1932*(sin(x1)+(x3)^2) + 1*(sin(x2)+x1) + 0.906*((x1)^2+x1),generation budget reached
